year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2016,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",797,110,27.96,0,64.97,0,17.07,0,1,4895,1404,0,2661,0,830
2016,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",469,172,64.21,7.35,53.85,0,46.59,0,0,11531,3588,583,2299,0,5061
2016,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3462,699,182,25.89,323.38,0,167.73,4,1,39343,13417,2442,11956,0,11528
2016,7,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",155,75,19.24,2.79,29.13,0,23.84,0,0,4733,755,271,1266,0,2441
2016,7,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",197,53,45.82,0,1.2,0.43,5.55,0,1,3325,2976,0,22,10,317
2016,7,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",806,213,16.68,1,174.19,0,21.13,11,1,11128,741,20,8629,0,1738
2016,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2370,428,76.68,3.61,170.92,0.91,175.88,16,0,25892,8372,320,5752,42,11406
2016,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2693,751,261.17,39.03,231.61,0,219.19,32,4,50534,16605,3813,9545,0,20571
2016,7,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1253,334,98.36,18.26,101.68,1.36,114.34,7,1,16407,4524,578,3945,86,7274
2016,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3617,1307,322.97,18.9,464.61,1.94,498.58,131,4,74973,20245,1377,19575,79,33697
2016,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3891,1161,331.25,33.64,440.02,2.01,354.08,32,8,82077,32362,3265,18363,191,27896
2016,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",797,79,19.31,0,41.77,1,16.92,0,3,3130,860,0,1582,49,639
2016,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",450,125,44.86,6.33,45.38,0,28.42,0,0,7725,2283,636,2149,0,2657
2016,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3433,786,248.5,12.89,316.75,2,205.86,61,9,60200,25739,880,14842,419,18320
2016,8,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",155,53,16.32,0.18,17.56,0,18.94,0,0,3387,1360,11,709,0,1307
2016,8,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",180,30,26.36,0,0,1,2.64,0,1,1836,1628,0,0,22,186
2016,8,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",806,217,16.71,5.1,170.11,0.03,25.05,11,0,11795,786,243,9278,1,1487
2016,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2367,451,57.71,5.48,196.99,1.6,189.22,11,2,26635,6420,592,6950,84,12589
2016,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2712,803,253.72,23.88,336.4,0,188.99,25,8,49055,15414,1761,14140,0,17740
2016,8,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1269,316,73.99,23.52,113.64,2.11,102.73,5,2,14158,3300,714,4354,86,5704
2016,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3661,1107,205.11,18.85,509.77,2.99,370.27,67,14,46695,8596,961,17461,344,19333
2016,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3204,527,166.23,26.23,173.73,0.37,160.44,7,2,32872,13318,1571,6414,12,11557
2016,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",688,60,14.64,0,41.18,0,4.17,0,1,2599,618,0,1833,0,148
2016,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",447,78,24.05,2.79,35.29,0.6,15.27,0,0,3513,1168,138,1409,25,773
2016,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2836,439,102.5,7.79,250.5,0.71,77.5,0,3,21877,8088,1164,7440,20,5165
2016,9,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",150,42,12.47,2.76,10.88,0,15.89,0,1,1830,424,149,360,0,897
2016,9,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",127,21,17.78,0,0.44,1,1.78,0,0,614,475,0,7,22,110
2016,9,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",773,104,3.29,0,98.99,0,1.72,3,1,5603,298,0,5158,0,147
2016,9,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2278,372,37.09,4.34,190.27,0,140.3,7,2,20852,4897,416,7265,0,8274
2016,9,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2397,595,159.54,12.68,303.61,0,119.18,11,1,30453,8618,873,10543,0,10419
2016,9,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1169,221,57.49,16.43,78.66,1.62,66.8,4,0,10355,2503,488,3502,67,3795
2016,9,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3459,887,162.47,16.78,425.91,0.97,280.87,42,2,37229,6957,1285,14942,20,14025
2016,10,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3336,695,208.48,4.08,308.63,2,171.81,19,7,36069,13810,398,10086,91,11684
2016,10,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",705,133,27.31,0.84,88.06,0,16.79,2,1,4547,1013,26,2635,0,873
2016,10,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",467,122,39.26,2,64.14,0,16.6,3,2,4804,1518,98,1749,0,1439
2016,10,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2891,476,96.1,1.36,288.62,0,89.92,6,3,20610,5253,69,9288,0,6000
2016,10,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",154,38,9.27,0,18.57,0,10.16,2,0,1940,411,0,542,0,987
2016,10,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",124,17,15.06,0,0.07,0,1.87,1,0,1359,1276,0,2,0,81
2016,10,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",796,138,13.44,0.74,107.35,1,15.47,6,1,10497,3184,40,5659,25,1589
2016,10,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2193,477,49.19,5.71,254.86,0,167.25,2,1,28129,6326,623,9223,0,11957
2016,10,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2558,781,223.55,1.77,398.67,0,157.01,15,1,40761,12138,89,14827,0,13707
2016,10,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1194,246,56.43,15.72,78.3,1.32,94.23,13,0,11531,2499,663,2713,35,5621
2016,10,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3573,1154,169.74,8.92,629.54,0.02,345.79,46,1,48116,7396,675,21305,1,18739
2016,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3179,423,128.51,4.89,183.05,2.08,104.47,5,8,18852,7081,364,5748,36,5623
2016,11,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",694,118,22.46,0,83.79,0,11.75,0,0,3786,1242,0,2065,0,479
2016,11,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",427,42,14.76,0,19.64,0,7.6,0,2,1562,646,0,558,0,358
2016,11,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2627,409,92.84,7.61,244.97,0,63.59,0,3,17112,5942,573,7403,0,3194
2016,11,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",141,24,7.55,0.45,10.39,0,5.61,0,1,1175,271,17,362,0,525
2016,11,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",120,38,33.56,1,0,0,3.44,0,1,1701,1315,64,0,0,322
2016,11,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",767,119,20.67,0.8,76.63,1.58,19.32,1,1,5652,1613,20,2826,70,1123
2016,11,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2170,485,46.7,8.88,263.36,0,166.05,8,2,25454,5146,681,9204,0,10423
2016,11,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2323,478,131.46,5.77,243.48,0,97.29,6,5,22451,6858,436,7906,0,7251
2016,11,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1182,185,48.76,12.53,63.12,0.04,60.55,2,0,8360,2836,309,2046,4,3165
2016,11,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3413,837,158.14,12.87,406.06,2.37,257.56,21,2,31990,5936,632,12917,74,12431
2016,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3394,1040,231.73,31.14,601.52,1.98,173.64,20,18,66107,17961,3303,30090,36,14717
2016,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",726,267,44.58,6.27,184.26,0,31.89,7,3,14336,2670,550,9067,0,2049
2016,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",434,207,49.02,2.19,128.31,3.23,24.24,2,1,11483,3517,505,5014,254,2193
2016,12,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2724,917,178.62,33.23,566.22,0,138.93,12,11,53322,11725,3231,27422,0,10944
2016,12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",152,69,24.85,0.51,29.68,0,13.95,6,0,7400,2689,97,1740,0,2874
2016,12,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",152,37,30.56,0,0,0,6.44,0,0,2293,2017,0,0,0,276
2016,12,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",806,318,49.28,3.95,217.57,0.12,47.08,21,0,18278,2702,202,11933,3,3438
2016,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2432,963,103.83,33.85,454,1.15,370.17,78,4,73103,13306,3738,27333,33,28693
2016,12,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2365,944,238.42,27.23,513.39,0,164.95,14,13,57525,13980,3316,24335,0,15894
2016,12,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1223,443,71.49,85.52,159.09,2.72,124.19,18,27,27765,5053,3153,9902,94,9563
2016,12,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3487,1542,259.11,46.06,766.82,0.93,469.07,64,3,86193,14555,3707,37660,42,30229
2017,1,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3136,865,188.32,22.92,490.01,3.24,160.49,21,18,45703,12621,1857,18945,144,12136
2017,1,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",742,262,38.11,8.72,189.98,0,25.19,11,0,12869,2153,795,8301,0,1620
2017,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",484,189,43.45,3.13,122.92,1.42,18.09,4,4,8997,2378,243,4838,42,1496
2017,1,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2324,771,147.73,37.73,470.53,0,115.02,10,3,46037,12765,3502,20864,0,8906
2017,1,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",148,62,14.5,0.49,35.8,0,11.21,0,2,4418,875,69,2085,0,1389
2017,1,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",137,46,32.74,0.62,0,0,12.64,1,0,2764,1842,29,0,0,893
2017,1,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",806,328,34.21,0.6,264.47,0.26,28.46,18,0,19638,2947,41,14149,7,2494
2017,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2783,1060,145.43,34.12,453.68,0.82,425.96,103,2,78915,17393,3855,23291,31,34345
2017,1,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2061,637,167.89,12.74,351.24,0,105.13,5,1,36722,11675,815,15324,0,8908
2017,1,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1172,408,76.33,59.89,129.2,0.37,142.21,22,16,23656,4032,2265,7382,28,9949
2017,1,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3522,1436,219.15,18.94,770.88,0.66,426.37,109,9,71939,11463,1837,33083,23,25533
2017,2,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",122,33,4.73,0,24.41,0,3.86,2,0,1890,376,0,1168,0,346
2017,2,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",112,16,12.57,0.5,1,0,1.93,0,0,728,648,8,19,0,53
2017,2,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",728,255,28.06,5.68,198.29,0,22.98,11,0,15381,1940,417,10968,0,2056
2017,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2552,945,105.6,38.79,462.69,0.9,337.02,84,11,73893,16831,3151,24808,18,29085
2017,2,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1857,504,101.11,7.65,287.22,0,108.02,10,4,30548,7049,734,13191,0,9574
2017,2,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1035,393,30.93,61.75,187.93,0.75,111.64,27,6,21438,2072,2138,10535,12,6681
2017,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2764,662,118.05,8.35,406.52,0.61,128.46,25,6,36228,7691,512,17876,14,10135
2017,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",656,252,38.25,5.25,192.54,0,15.96,7,1,12441,2114,422,9138,0,767
2017,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",450,176,29.82,5.59,120.54,0,20.05,12,3,8054,1555,412,4617,0,1470
2017,2,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2159,699,87.49,21.73,508.49,0,81.3,4,1,38310,6787,3160,21704,0,6659
2017,2,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3142,1277,152.88,46.33,786.88,0,290.91,81,6,56120,7306,3043,30348,0,15423
2017,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3158,777,147.84,11.84,462.2,2.03,153.09,38,1,44000,11381,1142,19749,68,11660
2017,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",757,249,30.22,1,193.57,0,24.21,5,0,10884,1674,19,7699,0,1492
2017,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",499,169,26.12,2.91,109.67,0,30.3,14,0,10226,1787,139,5213,0,3087
2017,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2673,887,136.33,16.52,616.35,1,116.81,7,3,44455,9277,1498,22940,47,10693
2017,3,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",137,37,7.4,0,19.11,0,10.49,0,0,2243,350,0,898,0,995
2017,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",124,37,35.81,0,0,1.19,0,0,2,1379,1352,0,0,27,0
2017,3,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",805,253,42.16,3.74,168.58,0.28,38.24,16,1,13798,2317,216,8442,12,2811
2017,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2862,1089,88.79,56.57,560.29,0,383.35,27,3,69000,8432,5406,28723,0,26439
2017,3,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2212,591,134.2,7.32,343.51,0,105.97,23,6,33390,11336,290,13533,0,8231
2017,3,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1200,448,43.87,10.97,255.73,1.96,135.47,26,1,24205,2378,467,11861,93,9406
2017,3,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3648,1279,181.92,41.14,709.84,0.47,345.62,58,7,55137,8771,2216,25256,27,18867
2017,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3068,820,177.21,11.86,436.59,1.52,192.82,11,8,46021,11779,1326,17323,119,15474
2017,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",735,220,26.2,1.65,154.8,1.8,35.54,10,0,9018,1564,161,5560,97,1636
2017,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",475,131,34.23,0.79,64.53,0.56,30.89,0,0,8798,2628,99,3086,14,2971
2017,4,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2703,914,169.04,40.79,559.34,0.98,143.85,43,0,62438,18451,7355,22612,54,13966
2017,4,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",149,53,10.08,0,33.32,0,9.6,0,0,3385,820,0,1631,0,934
2017,4,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",120,29,27.24,0,0,0,1.76,0,0,1111,1075,0,0,0,36
2017,4,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",780,209,34.87,2.4,134.58,0,37.15,10,1,11317,2074,102,6088,0,3053
2017,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2550,786,86.39,31.74,370.2,0.17,297.5,19,0,49067,9590,1778,16736,10,20953
2017,4,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2172,572,115.68,7.92,342.84,0,105.56,2,2,32575,7345,481,14135,0,10614
2017,4,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1169,353,47.46,11.01,153.14,1.73,139.67,20,1,20561,2951,337,7312,108,9853
2017,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3515,1213,190.08,18.6,610.6,0,393.73,62,2,53772,8214,938,22917,0,21703
2017,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3257,968,163.28,12.69,572.78,1.51,217.75,14,9,52990,14138,685,22419,196,15552
2017,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",794,298,29.77,2.93,247.82,0,17.48,20,0,12735,1850,181,9964,0,740
2017,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",476,204,53.84,1.72,100.22,0,48.21,2,0,12139,2856,262,4276,0,4745
2017,5,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2743,1065,150.01,9.34,743.48,2.25,159.92,2,6,59133,15101,873,32209,227,10723
2017,5,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,94,12.04,1.79,71.24,0,8.92,1,0,5079,951,166,3092,0,870
2017,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",132,45,41.38,0,0.42,0.36,2.84,0,1,1533,1411,0,8,21,93
2017,5,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",813,327,31.68,2.93,240.71,1.33,50.35,56,0,20022,2649,114,12728,46,4485
2017,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2529,1087,67.23,50.34,580.62,1,387.82,9,0,69742,8665,2408,29800,38,28831
2017,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2350,712,106.73,11.35,477.43,0,116.49,3,2,41139,11128,1277,20189,0,8545
2017,5,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1215,590,86.13,4.18,328.42,1.87,169.4,21,0,30464,3887,246,14787,119,11425
2017,5,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3671,1711,234.32,50.63,1030.82,0.76,394.46,83,9,80810,11888,2438,43464,16,23004
2017,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3512,835,227.97,35.36,330.43,3.1,238.14,29,5,55154,17865,2527,13107,119,21536
2017,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",814,117,26.92,0,55.42,0,34.65,3,0,4546,1539,0,1603,0,1404
2017,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",471,181,52.72,3.55,71.73,0.79,52.22,3,1,13203,4552,523,3549,111,4468
2017,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2873,463,142.18,15.05,212.14,0,93.63,1,6,26268,11929,1159,7665,0,5515
2017,6,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",191,70,23.08,4.32,24.93,0,17.67,0,0,4533,1342,431,877,0,1883
2017,6,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",162,58,54.75,0,0.24,0,3.01,0,1,2701,2547,0,6,0,148
2017,6,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",794,210,41.68,4.71,102.85,0,60.75,25,0,13610,2577,300,5959,0,4774
2017,6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2491,436,62.69,10.41,158.49,1.91,202.5,7,1,26136,6867,1015,5348,132,12774
2017,6,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2425,443,113.36,19.73,165.02,0,144.89,7,1,29098,8605,1531,6240,0,12722
2017,6,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1224,363,130.35,1.85,96.67,1.27,132.87,11,0,20180,6472,490,4305,55,8858
2017,6,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3598,1147,266.89,10.41,388.33,2.47,478.9,59,0,49491,11622,585,11928,100,25256
2017,7,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",204,59,12.15,3.54,19.97,0,23.34,1,0,5081,636,370,843,0,3232
2017,7,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",170,30,23.16,0,0,2,4.84,1,1,1238,1074,0,0,33,131
2017,7,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",825,150,15.53,3.21,112.09,0,19.17,18,1,9222,1964,126,5543,0,1589
2017,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2640,378,69.58,9.73,127.72,1.02,169.96,4,0,23825,7314,1223,4111,26,11151
2017,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3650,811,228.67,34.59,264.55,2.68,280.51,36,5,59657,22266,2353,11667,145,23226
2017,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",842,92,30.23,0,41.33,0,20.44,2,0,3900,2044,0,1233,0,623
2017,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",513,155,43.45,5.36,51.73,0,54.46,2,2,10853,2630,550,2951,0,4722
2017,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2940,403,136.85,19.45,149.18,0.88,96.62,0,0,24969,11771,1088,5790,122,6198
2017,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2495,402,118.03,29.72,114.24,0,140.01,7,1,28090,8978,2270,4304,0,12538
2017,7,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1253,250,85.54,9.32,79.18,1.91,74.05,3,1,13074,4474,541,3245,39,4775
2017,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3635,956,242.39,21.34,246.15,1.79,444.32,46,0,43511,10130,1030,8206,87,24058
2017,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3566,761,211.92,23.71,299.45,3.16,222.76,27,2,48318,17331,1503,11699,285,17500
2017,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",792,131,28.91,0,71.7,0,30.38,2,1,5621,1451,0,2379,0,1791
2017,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",513,184,64.22,2.79,81.86,0,35.13,4,0,11091,4659,188,3245,0,2999
2017,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2997,507,152.05,13.28,234.65,1.25,105.77,2,4,25236,10873,529,8202,91,5541
2017,8,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",195,53,14.78,1,22.8,0,14.41,1,1,3612,830,38,934,0,1810
2017,8,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",165,24,20.21,0,0,0,3.79,0,2,1025,840,0,0,0,185
2017,8,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",837,177,26.01,1.26,111.33,0.52,37.88,31,0,10450,2023,58,5793,21,2555
2017,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2777,575,88.63,16.62,201.76,0.4,267.59,22,4,47946,16718,1018,8118,6,22086
2017,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2571,478,130.01,28.72,155.13,0,164.14,62,2,32571,9254,2877,5766,0,14674
2017,8,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1264,343,84.46,5.35,131.5,1.13,120.55,7,1,18796,3988,296,6033,208,8271
2017,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3710,1438,324.78,24.44,499.9,0,588.88,109,2,68890,15998,1905,18987,0,32000
2017,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3038,277,111.26,11.62,99.22,2,52.91,57,3,14560,6891,718,3495,59,3397
2017,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",667,64,24.78,0,26.46,0,12.75,1,0,2405,1166,0,746,0,493
2017,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",477,80,29.99,1.86,23.83,0,24.32,11,0,3783,1257,283,823,0,1420
2017,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2639,256,86.3,8.24,120.84,0,40.63,14,1,14024,6845,590,3535,0,3054
2017,9,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",196,23,4.77,0.23,9.26,0,8.74,3,0,1233,406,7,313,0,507
2017,9,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",153,30,25.49,0,0,0.81,3.7,2,0,1245,940,0,0,13,292
2017,9,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",785,102,39.86,0.63,27.26,0,34.25,25,0,7045,3614,12,1285,0,2134
2017,9,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2616,345,47.1,3.93,135.41,0,158.56,3,4,23751,6412,98,4351,0,12890
2017,9,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2193,233,74.89,7.1,82.53,0,68.48,30,2,13408,5247,562,2834,0,4765
